SAMN09715418,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN09715426,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN09715429,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN10173328,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN10173353,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN10173356,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN10173369,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN10173386,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN10173352,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,t,103,f,,,
SAMN10173375,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,t,103,f,,,
SAMN10173415,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN10173433,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN10173391,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,t,103,f,,,
SAMEA5425558,"geographic location (latitude),geographic location (longitude)","22.41,39.14",0101000020E610000052B81E85EB914340295C8FC2F5683640,f,9,f,,,
SAMN12509121,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN12606607,lat_lon,59.91278 N 10.76009 E,0101000020E6100000850838842A852540B0389CF9D5F44D40,f,14,f,,,
SAMN13902425,lat_lon,39.28 N 121.03 W,0101000020E610000052B81E85EB415EC0A4703D0AD7A34340,f,937,f,,,
SAMN14451995,lat_lon,32.9435 S 60.6506 W,0101000020E610000088635DDC46534EC054E3A59BC47840C0,f,41,f,,,
SAMN16393568,lat_lon,51.89 N 8.47 W,0101000020E6100000713D0AD7A3F020C052B81E85EBF14940,f,20,f,,,
SAMN17616977,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17616990,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17616999,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617002,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617019,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617021,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617031,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617048,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617061,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17616988,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17616992,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617003,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617009,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617015,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617032,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617045,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617054,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617058,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617070,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617089,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617090,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617105,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617108,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617125,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617088,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617149,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617152,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617165,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617185,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617197,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617198,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617201,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617212,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617215,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617146,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617148,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617216,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617233,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617283,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617356,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617318,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617363,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617391,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617453,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617439,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617567,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617578,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617588,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617620,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
